timestamp,low,high,open,close,volume
2022-06-29,19855.0,20437.02,20276.96,20113.32,928.44049813
2022-06-30,18609.14,20164.65,20119.3,19958.25,1351.86879039
2022-07-01,18973.8,20917.32,19947.49,19281.51,1470.2172652
2022-07-02,18983.79,19443.32,19276.74,19255.49,583.53411456
2022-07-03,18782.46,19645.45,19239.63,19314.48,537.85718571
2022-07-04,19054.22,20346.31,19309.75,20238.5,960.03945631
2022-07-05,19307.93,20745.92,20232.66,20180.87,1160.74342257
2022-07-06,19770.52,20670.74,20180.87,20565.36,1194.64811036
2022-07-07,20265.92,21841.6,20567.27,21633.57,775.77124512
2022-07-08,21192.43,22500.27,21648.48,21611.04,1042.33309137
2022-07-09,21336.66,21975.64,21602.8,21592.2,554.57658853
2022-07-10,20653.06,21599.48,21581.58,20857.49,348.94519589
2022-07-11,19885.32,20853.74,20853.74,19960.21,624.96103359
2022-07-12,19251.75,20050.56,19965.53,19337.63,734.97308991
2022-07-13,18916.0,20356.04,19349.0,20247.51,1488.57306297
2022-07-14,19628.83,20896.55,20238.83,20595.99,1230.41666037
2022-07-15,20386.59,21193.0,20592.63,20835.72,644.76981
2022-07-16,20474.1,21577.29,20848.79,21203.09,504.05376498
2022-07-17,20755.74,21676.42,21197.54,20790.29,478.62685443
2022-07-18,20769.52,22773.06,20804.24,22437.64,1162.84147666
2022-07-19,21583.37,23801.38,22447.72,23397.7,2694.87929386
2022-07-20,22925.38,24268.57,23394.31,23211.23,2609.37106496
2022-07-21,22344.01,23422.83,23214.24,23146.82,2102.48122866
2022-07-22,22502.91,23755.5,23153.16,22681.93,1446.53081218
2022-07-23,21948.42,22995.55,22681.93,22452.85,1220.86220036
2022-07-24,22273.25,23007.72,22455.58,22575.22,468.64612881
2022-07-25,21212.83,22660.6,22580.0,21304.42,1660.39231566
2022-07-26,20725.53,21346.32,21311.68,21250.13,1505.55327233
2022-07-27,21045.99,23103.38,21263.4,22961.23,2947.39030066
2022-07-28,22586.2,24198.28,22961.23,23845.77,2145.29148426
2022-07-29,23424.44,24447.96,23845.73,23773.4,1423.56953396
2022-07-30,23515.04,24694.4,23785.36,23623.56,851.10767458
2022-07-31,23234.29,24189.78,23626.35,23288.13,642.31072314
2022-08-01,22850.01,23500.0,23290.61,23270.74,681.64020024
2022-08-02,22658.94,23450.0,23273.72,22984.42,781.97682802
2022-08-03,22688.0,23653.99,22989.59,22807.91,860.96786107
2022-08-04,22391.5,23216.24,22805.27,22617.43,809.1593202
2022-08-05,22592.85,23466.13,22617.61,23314.99,633.35789598
2022-08-06,22916.74,23351.32,23312.92,22954.95,100.67021198
2022-08-07,22850.0,23398.44,22945.8,23174.95,124.14382253
2022-08-08,23159.47,24239.26,23174.95,23817.54,451.46566799
2022-08-09,22858.0,23923.69,23815.79,23144.88,339.26987431
2022-08-10,22660.0,24220.45,23144.88,23957.74,791.69811208
2022-08-11,23859.09,24928.64,23947.6,23938.75,518.48029722
2022-08-12,23595.77,24447.43,23938.75,24403.49,263.82379829
2022-08-13,24301.77,24883.65,24403.49,24438.38,191.9356878
2022-08-14,24156.35,25039.03,24442.98,24307.36,222.27967229
2022-08-15,23776.23,25201.06,24309.54,24096.99,392.55952835
2022-08-16,23676.3,24237.82,24094.57,23863.6,379.31302602
2022-08-17,23183.75,24440.25,23867.68,23332.48,459.6983349
2022-08-18,23117.27,23597.62,23332.48,23198.17,211.45901376
2022-08-19,20780.67,23201.03,23196.87,20837.11,674.36107683
2022-08-20,20774.46,21367.38,20846.18,21148.62,365.03288846
2022-08-21,21076.68,21783.47,21148.62,21511.13,219.91219743
2022-08-22,20895.61,21537.25,21512.29,21399.83,439.26081578
2022-08-23,20895.16,21678.96,21401.97,21531.31,240.87365656
2022-08-24,21155.31,21893.17,21533.95,21365.31,345.18598531
2022-08-25,21311.13,21816.97,21365.31,21559.68,224.41395953
2022-08-26,20118.81,21868.82,21526.84,20231.72,555.39911886
2022-08-27,19781.97,20372.28,20220.92,20008.79,242.77271986
2022-08-28,19521.64,20154.98,20001.89,19553.35,168.71621162
2022-08-29,19559.24,20423.19,19561.45,20297.48,304.46608345
2022-08-30,19544.18,20569.42,20285.83,19823.35,314.49927795
2022-08-31,19819.01,20491.18,19832.64,20013.73,358.01952335
2022-09-01,19570.42,20200.0,20045.85,20101.3,301.13123338
2022-09-02,19757.03,20433.68,20089.09,19953.68,415.21236158
2022-09-03,19657.51,20054.92,19953.68,19832.89,98.12194767
2022-09-04,19597.6,20021.36,19832.89,19999.06,174.53803448
2022-09-05,19641.0,20055.65,20013.09,19806.24,296.75398409
2022-09-06,18624.64,20169.25,19806.6,18795.36,956.8098505
2022-09-07,18532.73,19455.66,18797.82,19306.27,597.39221457
2022-09-08,19019.86,19450.48,19286.94,19315.66,768.65995895
2022-09-09,19310.57,21620.68,19319.45,21374.96,1190.31580697
2022-09-10,21128.81,21811.38,21366.39,21655.21,291.43687563
2022-09-11,21352.38,21867.14,21657.14,21852.26,279.65332284
2022-09-12,21544.62,22481.1,21810.48,22389.93,767.12749073
2022-09-13,19877.8,22789.98,22394.78,20164.1,1113.80399975
2022-09-14,19615.71,20531.33,20162.92,20189.12,743.75920777
2022-09-15,19500.0,20327.17,20211.13,19701.0,596.50299407
2022-09-16,19325.01,20355.03,19704.35,19803.37,659.3855819
2022-09-17,19753.13,20182.83,19794.9,20113.28,305.47189708
2022-09-18,19333.7,20098.41,20085.97,19414.18,319.30209217
2022-09-19,18250.0,19679.94,19424.59,19531.07,980.58656679
2022-09-20,18726.11,19631.78,19528.95,18884.48,1266.31760061
2022-09-21,18150.0,20373.19,18871.12,18458.36,1494.60836957
2022-09-22,18362.89,19521.81,18451.66,19403.41,1990.87890052
2022-09-23,18530.85,19499.04,19400.57,19282.26,1088.38439697
2022-09-24,18808.4,19309.93,19303.84,18920.31,447.68929351
2022-09-25,18632.24,19184.19,18929.77,18810.88,560.4466377
2022-09-26,18685.0,19314.46,18810.55,19228.12,1647.96163056
2022-09-27,18817.84,20384.54,19226.37,19080.72,2759.11822927
2022-09-28,18476.0,19775.0,19082.86,19420.67,1690.64627551
2022-09-29,18850.0,19643.37,19418.08,19593.76,1222.13892369
2022-09-30,19146.8,20180.0,19599.42,19417.14,1594.09562398
2022-10-01,19164.72,19475.0,19412.59,19302.65,370.36249967
2022-10-02,18921.57,19390.0,19298.37,19064.28,788.0550944
2022-10-03,18963.88,19718.63,19059.48,19627.94,2117.49836278
2022-10-04,19483.5,20470.37,19624.86,20339.02,2302.50948399
2022-10-05,19729.66,20363.77,20339.02,20150.51,2015.88158689
2022-10-06,19857.01,20449.54,20146.15,19956.11,3130.43727214
2022-10-07,19324.49,20059.12,19951.37,19530.83,1975.46030966
2022-10-08,19241.03,19625.0,19523.68,19412.2,810.4316987
2022-10-09,19321.75,19557.85,19415.92,19435.85,796.65530707
2022-10-10,19023.85,19525.0,19432.56,19125.94,1778.09110622
2022-10-11,18861.61,19266.56,19123.0,19060.65,2468.30574559
2022-10-12,18966.91,19236.25,19057.33,19149.99,1378.81663668
2022-10-13,18150.0,19514.8,19152.71,19372.76,3933.72912217
2022-10-14,19072.2,19951.95,19372.89,19177.53,2734.51390516
2022-10-15,18979.85,19222.3,19179.98,19068.22,498.14500009
2022-10-16,19070.24,19417.83,19071.38,19258.18,662.7898339
2022-10-17,19157.6,19675.15,19272.7,19543.51,1815.51978936
2022-10-18,19093.99,19705.98,19554.74,19319.73,1508.27797526
2022-10-19,19066.64,19357.49,19319.71,19124.91,896.4185958
2022-10-20,18904.36,19354.0,19124.07,19045.52,1520.838935
2022-10-21,18650.0,19250.0,19042.67,19165.63,1194.77117546
2022-10-22,19117.74,19258.31,19169.46,19207.62,251.28909093
2022-10-23,19075.5,19693.55,19207.62,19570.37,757.37499169
2022-10-24,19159.0,19600.4,19572.44,19328.92,1106.33826575
2022-10-25,19241.53,20413.97,19332.19,20088.28,1924.46007987
2022-10-26,20052.18,21016.28,20093.93,20766.56,2227.58276898
2022-10-27,20200.0,20869.8,20763.83,20295.22,1855.73606327
2022-10-28,19986.0,20749.0,20297.98,20590.04,1747.97986405
2022-10-29,20557.06,21084.51,20591.28,20805.55,800.84632416
2022-10-30,20516.31,20930.34,20808.95,20631.53,415.24648985
2022-10-31,20242.17,20834.43,20632.67,20474.17,712.27646558
2022-11-01,20320.44,20691.95,20469.1,20482.55,757.31195519
2022-11-02,20059.04,20802.4,20481.04,20148.38,1240.05685365
2022-11-03,20035.0,20398.21,20151.65,20210.17,837.15252622
2022-11-04,20183.37,21302.94,20208.32,21146.85,1584.26111431
2022-11-05,21089.57,21476.03,21153.25,21298.6,451.44386429
2022-11-06,20888.55,21361.94,21301.41,20908.07,333.27025343
2022-11-07,20387.65,21062.98,20906.94,20587.75,686.11278111
2022-11-08,17008.0,20681.33,20576.64,18540.46,2717.13298527
2022-11-09,15559.3,18586.4,18539.23,15905.51,2922.91277923
2022-11-10,15772.79,18198.23,15931.49,17598.05,3119.00554918
2022-11-11,16367.87,17692.84,17580.83,17067.7,1771.20599594
2022-11-12,16638.79,17106.37,17049.84,16809.48,863.51406971
2022-11-13,16239.31,16952.6,16803.48,16327.76,827.40036533
2022-11-14,15817.02,17195.33,16322.79,16615.95,1778.62011427
2022-11-15,16527.21,17124.38,16597.79,16893.34,1750.38790315
2022-11-16,16374.19,17013.66,16895.43,16662.57,1628.7759027
2022-11-17,16410.66,16750.0,16665.49,16693.02,937.49311091
2022-11-18,16550.98,17000.0,16693.02,16699.81,908.79922437
2022-11-19,16554.79,16820.82,16696.71,16702.85,514.46206364
2022-11-20,16181.8,16751.08,16704.21,16277.43,768.70765319
2022-11-21,15477.17,16316.92,16274.31,15778.08,2697.20383873
2022-11-22,15616.67,16311.45,15790.32,16213.71,1422.31341975
2022-11-23,16164.99,16709.81,16222.62,16608.27,1663.20029953
2022-11-24,16463.67,16815.04,16606.24,16599.54,1647.28130366
2022-11-25,16347.86,16622.7,16601.34,16519.97,2266.93937916
2022-11-26,16385.41,16701.16,16523.39,16451.12,1047.15882054
2022-11-27,16402.24,16598.95,16454.5,16429.92,815.90439861
2022-11-28,15999.0,16483.95,16427.79,16214.08,3317.51639697
2022-11-29,16099.73,16543.88,16212.47,16440.57,2215.59249156
2022-11-30,16427.59,17247.92,16441.48,17165.67,3043.42643663
2022-12-01,16861.82,17330.36,17162.31,16979.99,1665.14186655
2022-12-02,16782.68,17102.81,16976.36,17093.82,1516.83837805
2022-12-03,16861.45,17158.34,17095.38,16886.69,970.93645051
2022-12-04,16881.32,17202.83,16882.94,17108.14,845.44836549
2022-12-05,16869.97,17420.27,17104.69,16966.96,1966.99930781
2022-12-06,16907.98,17106.02,16968.13,17090.0,1663.12100738
2022-12-07,16673.35,17138.75,17092.05,16836.65,1404.92290376
2022-12-08,16737.85,17298.06,16838.07,17223.44,1469.96865359
2022-12-09,17066.91,17361.27,17223.69,17129.93,974.47638528
2022-12-10,17094.17,17226.81,17127.51,17125.72,481.24872049
2022-12-11,17073.42,17266.56,17125.1,17087.24,611.9617014
2022-12-12,16875.13,17240.78,17085.12,17211.56,1188.44103745
2022-12-13,17082.68,18012.0,17212.25,17777.37,2656.65648078
2022-12-14,17662.2,18383.73,17775.38,17803.45,3357.47841234
2022-12-15,17272.93,17852.81,17805.52,17359.3,2211.30597154
2022-12-16,16531.31,17524.22,17357.48,16628.87,2672.34554102
2022-12-17,16581.44,16791.44,16630.68,16779.42,1286.28860386
2022-12-18,16667.86,16845.0,16782.51,16745.77,378.96293083
2022-12-19,16265.0,16815.83,16743.63,16442.04,1267.69897891
2022-12-20,16398.9,17053.21,16437.56,16898.57,1874.89755783
2022-12-21,16732.81,16919.51,16897.94,16828.55,967.84564098
2022-12-22,16563.48,16868.03,16822.45,16819.63,796.87086674
2022-12-23,16741.52,16950.0,16822.17,16777.69,869.72481028
2022-12-24,16779.28,16863.28,16779.28,16834.97,516.74742569
2022-12-25,16722.6,16853.0,16834.24,16832.56,258.98294636
2022-12-26,16793.32,16942.79,16832.07,16920.09,314.19121089
2022-12-27,16593.87,16969.61,16920.43,16707.73,804.16645558
2022-12-28,16468.69,16785.29,16702.27,16549.15,1107.37550914
2022-12-29,16491.14,16662.11,16547.89,16634.11,776.5182216
2022-12-30,16340.0,16669.97,16636.01,16608.96,1202.55760891
2022-12-31,16472.82,16643.31,16608.96,16542.49,264.40054694
2023-01-01,16499.03,16624.03,16541.16,16618.25,186.05487191
2023-01-02,16550.47,16793.73,16621.31,16674.64,560.13654547
2023-01-03,16607.28,16776.17,16669.91,16675.13,877.29221624
2023-01-04,16653.48,16989.0,16676.28,16851.55,1537.12577401
2023-01-05,16755.98,16878.57,16854.64,16832.64,677.57494191
2023-01-06,16683.57,17034.18,16830.47,16954.37,734.48083476
2023-01-07,16908.82,16980.23,16954.37,16947.07,156.98031905
2023-01-08,16912.14,17173.99,16949.22,17129.39,373.84356264
2023-01-09,17106.66,17396.0,17130.95,17179.43,1148.27877989
2023-01-10,17146.91,17492.64,17180.2,17442.12,940.41886231
2023-01-11,17318.85,18003.7,17440.61,17942.37,994.7368185
2023-01-12,17706.96,19113.92,17951.36,18844.07,2819.81215398
2023-01-13,18717.17,20003.05,18844.05,19928.51,2263.4428122
2023-01-14,19894.21,21338.13,19930.3,20952.09,2430.54466226
2023-01-15,20557.56,21048.5,20959.3,20872.91,1148.61131826
2023-01-16,20628.37,21455.0,20868.1,21180.2,2950.42483304
2023-01-17,20851.35,21600.64,21184.1,21131.34,1775.13409341
2023-01-18,20393.2,21662.2,21129.51,20676.35,2197.21183396
2023-01-19,20658.19,21189.28,20677.61,21081.5,1567.9476086
2023-01-20,20869.06,22750.0,21083.64,22671.99,3254.81252495
2023-01-21,22424.89,23360.02,22669.24,22776.83,2123.08990653
2023-01-22,22301.01,23078.01,22784.95,22706.16,1988.16225536
2023-01-23,22493.15,23180.35,22713.15,22919.47,2318.24682445
2023-01-24,22458.79,23159.24,22914.14,22621.91,3389.64585686
2023-01-25,22326.94,23816.57,22620.67,23055.33,3261.29326561
2023-01-26,22855.36,23275.72,23063.67,23004.1,2045.15272388
2023-01-27,22543.37,23505.54,23010.15,23066.36,2194.49574446
2023-01-28,22881.38,23183.49,23064.69,23023.46,370.3254487
2023-01-29,22971.39,23957.61,23024.1,23746.25,1110.55117327
2023-01-30,22461.24,23800.12,23742.05,22824.86,2449.06679748
2023-01-31,22721.07,23309.84,22828.2,23126.88,1706.20477938
2023-02-01,22774.0,23819.61,23128.07,23735.04,1563.52926218
2023-02-02,23366.01,24260.38,23739.91,23489.15,957.9118796
2023-02-03,23212.9,23713.81,23492.22,23427.2,808.56144025
2023-02-04,23260.07,23584.93,23421.28,23330.87,293.97742832
2023-02-05,22755.08,23427.75,23319.83,22933.42,573.09033298
2023-02-06,22632.18,23155.96,22921.81,22761.57,1072.3271461
2023-02-07,22749.23,23350.36,22762.52,23243.79,856.99918101
2023-02-08,22671.07,23446.66,23244.26,22960.46,554.76247702
2023-02-09,21696.52,23003.63,22964.48,21802.39,1592.96277795
2023-02-10,21452.35,21936.09,21792.51,21629.41,820.11496891
2023-02-11,21602.61,21901.14,21630.44,21863.86,246.81803919
2023-02-12,21635.05,22090.35,21864.07,21783.82,535.1568302
2023-02-13,21351.62,21890.53,21787.79,21776.67,926.62488471
2023-02-14,21540.84,22316.82,21773.48,22201.64,982.15585519
2023-02-15,22050.43,24383.39,22195.48,24340.74,1631.88496066
2023-02-16,23511.87,25252.01,24344.38,23515.23,2142.96959224
2023-02-17,23350.0,25017.47,23517.02,24568.73,1892.42098881
2023-02-18,24437.7,24868.43,24566.76,24625.43,510.77720954
2023-02-19,24195.0,25185.56,24620.84,24272.97,997.16797334
2023-02-20,23836.0,25118.28,24273.87,24839.16,1210.49384963
2023-02-21,24153.36,25289.18,24840.34,24444.84,1029.54225458
2023-02-22,23580.44,24472.74,24445.85,24185.5,1047.95382347
2023-02-23,23610.16,24594.53,24185.37,23938.93,1115.50277601
2023-02-24,22840.88,24127.6,23940.8,23181.43,961.0508276
2023-02-25,22741.45,23213.92,23183.52,23158.56,368.84268924
2023-02-26,23062.18,23684.0,23155.14,23553.27,321.1819071
2023-02-27,23112.31,23893.1,23555.8,23488.67,778.5581282
2023-02-28,23025.61,23597.1,23489.39,23139.27,503.1587299
2023-03-01,23022.61,24000.0,23143.31,23629.21,596.04393649
2023-03-02,23195.03,23791.72,23629.6,23469.02,377.24342202
2023-03-03,21970.54,23475.31,23469.03,22345.46,943.09275311
2023-03-04,22167.14,22410.0,22341.15,22341.0,89.42319991
2023-03-05,22200.0,22652.39,22345.46,22422.49,189.70358164
2023-03-06,22260.27,22598.27,22418.11,22411.03,316.70185452
2023-03-07,21931.0,22553.59,22411.04,22199.99,502.90892698
2023-03-08,21561.01,22280.51,22194.29,21706.89,531.75564685
2023-03-09,20044.88,21834.71,21713.54,20369.09,688.70461421
2023-03-10,19562.97,20361.68,20361.15,20150.04,1121.91658682
2023-03-11,19776.01,20682.53,20154.15,20458.94,1076.50963473
2023-03-12,20267.33,22118.66,20455.13,22022.01,810.0311873
2023-03-13,21813.93,24577.07,22030.76,24120.15,1337.09206829
2023-03-14,23980.84,26386.3,24136.62,24677.79,1480.43658022
2023-03-15,23450.0,25175.49,24676.36,24281.65,1814.95523957
2023-03-16,24126.39,25166.02,24276.4,25004.97,1170.06310248
2023-03-17,24892.83,27748.42,24990.03,27389.95,2020.40492101
2023-03-18,26568.61,27720.23,27396.75,26914.32,915.10085991
2023-03-19,26829.0,28389.08,26922.74,27972.53,812.62034523
2023-03-20,27131.65,28468.81,27968.43,27718.0,903.31168048
2023-03-21,27308.0,28433.33,27725.65,28112.13,555.18154689
2023-03-22,26611.11,29100.0,28101.05,27250.05,1073.40721096
2023-03-23,27123.75,28752.39,27248.42,28286.65,1009.21314895
2023-03-24,26994.0,28373.91,28298.17,27460.19,926.65909484
2023-03-25,27158.24,27789.36,27462.14,27462.69,214.49158713
2023-03-26,27417.22,28199.28,27461.56,27966.39,333.01649424
2023-03-27,26511.52,28023.53,27963.46,27126.87,718.95234424
2023-03-28,26626.93,27522.31,27130.02,27268.1,700.65484399
2023-03-29,27244.38,28645.09,27271.51,28354.42,1055.23441638
2023-03-30,27685.83,29180.05,28351.37,28029.05,1464.79653531
2023-03-31,27509.0,28650.0,28022.0,28467.63,852.44708012
2023-04-01,28217.25,28815.26,28467.63,28457.25,255.52908531
2023-04-02,27850.01,28522.25,28459.02,28167.55,245.28115311
2023-04-03,27211.8,28531.53,28177.49,27807.52,1097.52526386
2023-04-04,27669.72,28442.15,27805.67,28162.49,817.86295066
2023-04-05,27809.39,28780.9,28171.54,28177.72,726.41655589
2023-04-06,27708.67,28186.48,28164.63,28024.01,492.65365515
2023-04-07,27776.81,28105.2,28033.4,27906.44,221.2671858
2023-04-08,27860.56,28157.12,27911.46,27939.92,156.45528587
2023-04-09,27795.86,28526.56,27944.44,28320.87,268.31675542
2023-04-10,28168.24,29767.12,28326.9,29643.4,816.75840238
2023-04-11,29595.92,30558.34,29640.93,30199.68,807.62284396
2023-04-12,29650.55,30477.44,30196.71,29887.53,570.88805282
2023-04-13,29853.52,30593.46,29892.96,30383.14,514.03752802
2023-04-14,29969.67,31025.51,30381.01,30463.67,1102.22308638
2023-04-15,30208.61,30594.67,30462.85,30296.91,215.08899032
2023-04-16,30122.44,30550.0,30298.28,30304.31,229.60769045
2023-04-17,29226.81,30315.06,30304.26,29432.01,661.99523568
2023-04-18,29100.0,30490.3,29434.77,30377.66,892.98495575
2023-04-19,28575.73,30413.47,30381.38,28798.68,2196.78001364
2023-04-20,27997.8,29089.31,28795.42,28247.32,1160.35740824
2023-04-21,27128.08,28367.51,28249.17,27263.64,1913.50735009
2023-04-22,27149.33,27882.05,27263.01,27818.69,380.52736373
2023-04-23,27322.24,27818.85,27818.85,27588.84,389.52382925
2023-04-24,26957.0,28003.25,27592.14,27509.65,674.44811776
2023-04-25,27193.59,28391.58,27512.07,28302.26,911.24728967
2023-04-26,27242.49,30030.95,28305.85,28417.34,2256.81367353
2023-04-27,28383.67,29890.0,28422.38,29481.88,2489.02941524
2023-04-28,28888.01,29590.89,29479.42,29310.57,1173.5291221
2023-04-29,29031.43,29444.62,29314.42,29230.36,352.47174833
2023-04-30,29086.99,29960.0,29230.92,29204.15,542.50952447
2023-05-01,27668.86,29335.58,29233.89,28068.52,1624.23924651
2023-05-02,27875.4,28886.36,28069.21,28670.88,1258.61980259
2023-05-03,28108.6,29258.71,28668.68,29028.73,1452.35552998
2023-05-04,28664.45,29382.69,29034.91,28843.0,1029.31621289
2023-05-05,28800.31,29680.0,28843.0,29511.42,1306.33633838
2023-05-06,28357.22,29829.47,29507.19,28846.82,616.12828234
2023-05-07,28395.18,29131.73,28850.74,28430.86,680.62124475
2023-05-08,27263.78,28629.96,28429.35,27665.75,1621.29908933
2023-05-09,27356.31,27819.38,27674.34,27639.47,860.15487637
2023-05-10,26769.01,28315.02,27634.82,27594.55,1761.37496177
2023-05-11,26704.92,27634.27,27601.1,26971.03,1590.08111769
2023-05-12,25805.56,27088.89,26972.51,26790.78,1328.45476071
2023-05-13,26690.07,27058.71,26797.98,26774.21,356.01822435
2023-05-14,26569.02,27204.43,26775.63,26919.96,423.9547578
2023-05-15,26729.04,27659.99,26919.95,27162.83,866.4982787
2023-05-16,26850.0,27298.56,27160.62,27031.71,683.94246645
2023-05-17,26534.16,27504.74,27034.47,27404.85,737.76583032
2023-05-18,26362.57,27478.59,27408.71,26817.61,933.73799904
2023-05-19,26638.44,27184.12,26820.94,26883.4,529.81153652
2023-05-20,26828.88,27148.45,26884.33,27103.83,195.39245338
2023-05-21,26663.31,27279.0,27105.32,26746.2,311.61449275
2023-05-22,26536.82,27095.69,26746.75,26848.5,743.44103402
2023-05-23,26797.19,27496.6,26851.66,27218.48,560.412964
2023-05-24,26073.85,27223.26,27223.26,26335.89,1198.30136393
2023-05-25,25873.41,26625.8,26326.66,26475.61,680.80320235
2023-05-26,26331.42,26934.72,26476.95,26710.9,483.44592644
2023-05-27,26550.0,26894.97,26705.41,26858.36,182.96738779
2023-05-28,26775.89,28271.94,26859.82,28061.1,712.56744814
2023-05-29,27530.82,28451.62,28065.95,27736.96,673.3973878
2023-05-30,27552.65,28040.51,27736.03,27692.21,502.43354671
2023-05-31,26841.45,27838.36,27695.15,27214.24,990.91976536
2023-06-01,26611.84,27351.09,27215.1,26808.99,567.30916768
2023-06-02,26500.0,27300.5,26821.66,27236.02,531.1044788
2023-06-03,26918.47,27330.65,27244.95,27070.22,133.29307098
2023-06-04,26951.76,27455.99,27070.24,27122.24,290.72264176
2023-06-05,25391.74,27128.6,27115.36,25748.65,1328.96113461
2023-06-06,25341.09,27358.29,25717.89,27228.2,1873.7114604
2023-06-07,26127.66,27397.02,27237.81,26345.6,1198.90739898
2023-06-08,26213.99,26815.92,26345.81,26503.17,967.51724857
2023-06-09,26277.74,26781.87,26503.96,26483.65,986.24497017
2023-06-10,25360.15,26529.94,26484.75,25840.78,1681.79704398
2023-06-11,25637.8,26203.88,25843.54,25927.79,616.86840473
2023-06-12,25606.54,26104.47,25929.86,25908.37,983.88866015
2023-06-13,25718.62,26437.44,25907.69,25934.73,1386.39113723
2023-06-14,24821.07,26106.66,25932.5,25129.71,1241.12209904
2023-06-15,24801.0,25770.4,25130.79,25595.64,1513.34766358
2023-06-16,25188.0,26519.36,25597.24,26350.33,1666.11751823
2023-06-17,26183.66,26826.97,26350.33,26516.52,899.16109443
2023-06-18,26258.68,26701.39,26519.48,26342.23,708.93519974
2023-06-19,26258.98,27070.86,26346.91,26842.43,1261.24479497
2023-06-20,26653.34,28404.56,26850.12,28304.77,2504.2747433
2023-06-21,28260.66,30798.33,28309.94,29993.8,3951.80265776
2023-06-22,29543.71,30505.74,29994.81,29885.23,2208.89702395
2023-06-23,29798.24,31447.12,29883.95,30688.34,2438.21579647
2023-06-24,30253.61,30797.91,30691.36,30531.16,620.79686696
2023-06-25,30279.0,31042.15,30534.47,30466.12,773.98866703
2023-06-26,29925.0,30663.75,30469.46,30270.46,1113.26915662
2023-06-27,30228.14,31016.21,30269.67,30694.36,1600.98497312
2023-06-28,29832.78,30709.2,30695.21,30080.65,1179.91517941
2023-06-29,30046.81,30838.39,30077.38,30451.22,1261.17210306
2023-06-30,29439.98,31294.02,30454.55,30473.62,3711.89648893
2023-07-01,30321.39,30665.07,30474.67,30590.47,224.4909561
2023-07-02,30163.35,30800.66,30590.48,30616.25,413.59708967
2023-07-03,30571.79,31388.0,30617.78,31162.25,597.11733088
2023-07-04,30624.17,31325.0,31162.03,30763.85,667.24660031
2023-07-05,30193.81,30881.36,30769.27,30507.15,447.48678881
2023-07-06,29845.9,31535.0,30501.73,29899.54,1831.37626255
2023-07-07,29713.38,30459.78,29892.38,30345.24,2224.75744586
2023-07-08,30047.72,30386.74,30350.26,30286.56,701.07419054
2023-07-09,30065.71,30446.24,30289.6,30161.2,563.43167281
2023-07-10,29950.57,31039.77,30165.78,30413.86,2809.97987412
2023-07-11,30304.02,30815.47,30415.05,30621.69,1883.02756784
2023-07-12,30209.48,30990.77,30623.29,30381.97,1922.10397882
2023-07-13,30253.96,31821.28,30384.42,31458.46,2861.07023612
2023-07-14,29900.21,31640.24,31456.03,30309.94,2012.99609576
2023-07-15,30237.87,30392.35,30316.63,30290.0,170.95790752
2023-07-16,30060.46,30441.95,30294.03,30227.91,512.37325153
2023-07-17,29650.0,30330.23,30234.07,30133.51,1378.29530874
2023-07-18,29522.0,30241.98,30140.4,29858.8,1759.03491464
2023-07-19,29762.09,30187.96,29859.01,29908.21,1200.10261053
2023-07-20,29560.7,30420.17,29913.56,29809.33,2175.24553717
2023-07-21,29726.97,30061.32,29808.53,29901.62,1303.26559363
2023-07-22,29624.17,29996.83,29903.35,29779.73,540.86639399
2023-07-23,29726.43,30351.45,29789.12,30081.29,1097.17909821
2023-07-24,28867.18,30099.97,30082.52,29177.44,2550.20775432
2023-07-25,29050.14,29374.69,29177.61,29225.92,1085.15709727
2023-07-26,29083.9,29681.89,29225.74,29352.32,1781.99432852
2023-07-27,29081.61,29569.97,29349.93,29220.87,969.79757403
2023-07-28,29126.56,29542.06,29220.88,29310.65,1263.78839652
2023-07-29,29251.62,29409.09,29311.77,29351.84,373.75002631
2023-07-30,29032.17,29449.58,29352.39,29278.48,475.70932343
2023-07-31,29114.62,29527.63,29284.16,29235.39,1091.99690564
2023-08-01,28583.69,29740.81,29234.21,29713.17,3650.26001553
2023-08-02,28929.68,30043.61,29723.72,29184.42,2772.55911394
2023-08-03,28967.99,29431.55,29181.29,29193.18,1370.82297541
2023-08-04,28798.35,29336.0,29193.18,29115.51,999.10278718
2023-08-05,28981.41,29152.74,29117.03,29072.16,195.96665979
2023-08-06,28992.62,29203.53,29072.58,29086.46,237.82574355
2023-08-07,28699.98,29285.98,29083.35,29219.45,1376.4459377
2023-08-08,29147.31,30235.72,29216.92,29771.34,1472.16914182
2023-08-09,29374.29,30138.0,29774.32,29578.33,1450.91266593
2023-08-10,29334.11,29734.71,29586.04,29457.52,864.98121034
2023-08-11,29250.0,29566.76,29459.78,29430.13,914.86713274
2023-08-12,29380.24,29484.72,29429.44,29432.43,106.59013592
2023-08-13,29268.18,29461.96,29433.07,29306.53,140.54200845
2023-08-14,29098.9,29695.28,29306.19,29433.26,829.99361016
2023-08-15,29076.6,29495.38,29432.99,29204.89,649.93616552
2023-08-16,28721.62,29259.86,29201.83,28729.44,1140.69398898
2023-08-17,25122.13,28782.72,28733.39,26627.93,3388.67595082
2023-08-18,25618.71,26831.76,26627.16,26051.99,2732.51635303
2023-08-19,25807.8,26275.8,26056.75,26095.51,556.66752424
2023-08-20,25977.29,26302.72,26103.67,26191.72,334.11359696
